Transaction_ID,Transaction_Date,Region,Province,City,Sales_Channel,Distributor_Name,Outlet_ID,Outlet_Type,Salesperson_ID,Product_Category,Product_Name,SKU_Code,Unit_Price,Quantity_Sold,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Promotion_Type,Return_Flag,Payment_Method,Delivery_Time_Days
TRX2021391974,2021-12-13,Semarang,Central Java,Semarang,General Trade,PT Maju Jaya Distribusi,OUT8878,Traditional Store,SP547,Candy,Fruit Jelly Candy,SKU46052,12735,100,1273500,0.2441,310861.35,962638.65,Retail Discount,Yes,Credit Term,8
TRX2021870327,30/05/2021,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT8368,Online Store,SP908,Candy, Mint Pop Candy ,SKU55701,28497,4,113988,0.1055,12025.73,101962.27,Retail Discount,No,Cash,9
TRX2021769552,09/07/2021,Medan,North Sumatra,Medan,Distributor,PT Sinar Distribusi,OUT8637,Minimarket,SP403,Biscuits, Choco Delight Biscuit ,SKU70222,25431,142,3611202,0.0771,278423.67,3332778.33,Retail Discount,No,Transfer,13
TRX2021575656,2021-09-01,Makassar,South Sulawesi,Makassar,Modern Trade,PT Nusantara Supply,OUT7581,Supermarket,SP789,Nuts,Honey Roasted Peanut,SKU34361,40952,131,5364712,0.2407,1291286.18,4073425.82,,No,Credit Term,5
TRX2021990708,2021-08-05,Medan,North Sumatra,Medan,General Trade,,OUT3230,Traditional Store,SP848,Biscuits,Butter Crunch Biscuit,SKU49031,20790,181,3762990,0.0413,155411.49,3607578.51,Retail Discount,No,Credit Term,4
TRX2021211738,2021-02-13,Surabaya,East Java,Surabaya,Distributor,PT Global Snack Dist,OUT7688,Online Store,SP174,Nuts, Spicy Peanut Mix ,SKU66344,44333,19,842327,0.1577,132834.97,709492.03,,No,Cash,2
TRX2021336914,2021-09-19,Surabaya,East Java,Surabaya,E-commerce,PT Maju Jaya Distribusi,OUT7904,Minimarket,SP783,Nuts,Salted Cashew Mix,SKU15891,21893,68,1488724,0.0858,127732.52,1360991.48,,No,Cash,6
TRX2021763760,21/12/2021,Palembang,South Sumatra,Palembang,Distributor,PT Global Snack Dist,OUT2972,Supermarket,SP246,Snacks,Spicy Curl,SKU26890,24892,171,4256532,0.1118,475880.28,3780651.72,,No,Transfer,10
TRX2021166523,2021-10-09,Jakarta,DKI Jakarta,Jakarta,Distributor,PT Global Snack Dist,OUT3734,Minimarket,SP427,Biscuits,Choco Delight Biscuit,SKU49551,19888,153,3042864,0.0997,303373.54,2739490.46,,Yes,Cash,13
TRX2021880161,2021-01-25,Surabaya,East Java,Surabaya,Distributor,PT Sinar Distribusi,OUT6727,Online Store,SP345,Nuts,Honey Roasted Peanut,SKU71979,19653,187,3675111,0.2497,917675.22,2757435.78,Retail Discount,No,Cash,8
TRX2021436371,2021-11-27,Makassar,South Sulawesi,Makassar,General Trade,PT Global Snack Dist,OUT1964,Minimarket,SP483,Snacks,Crunchy Bite,SKU96669,28348,30,850440,0.1162,98821.13,751618.87,Retail Discount,No,Cash,4
TRX2021125418,2021-12-14,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,PT Global Snack Dist,OUT5372,Minimarket,SP717,Beverages,Nutri Grain Drink,SKU13930,27723,73,2023779,0.2458,497444.88,1526334.12,Bundle Promo,No,Transfer,11
TRX2021458364,2021-01-03,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT5366,Minimarket,SP888,Snacks,Spicy Curl,SKU89132,9901,200,1980200,0.0632,125148.64,1855051.36,Bundle Promo,No,Transfer,13
TRX2021463271,2021-10-09,Bandung,West Java,Bandung,Distributor,,OUT7366,Online Store,SP118,Candy,Fruit Jelly Candy,SKU96547,44888,93,4174584,0.008,33396.67,4141187.33,,No,Transfer,6
TRX2021816886,2021-04-10,Semarang,Central Java,Semarang,E-commerce,PT Global Snack Dist,OUT7724,Traditional Store,SP922,Biscuits,Choco Delight Biscuit,SKU33539,47839,46,2200594,0.126,277274.84,1923319.16,None,No,Credit Term,13
TRX2021853320,2021-10-01,Surabaya,East Java,Surabaya,E-commerce,PT Global Snack Dist,OUT7645,Supermarket,SP957,Candy,Fruit Jelly Candy,SKU22987,44454,127,5645658,0.0729,411568.47,5234089.53,Bundle Promo,No,Cash,6
TRX2021243172,2021-09-21,Palembang,South Sumatra,Palembang,Modern Trade,PT Maju Jaya Distribusi,OUT9608,Supermarket,SP496,Candy,Caramel Drop Candy,SKU88524,22653,199,4507947,0.1457,656807.88,3851139.12,Bundle Promo,No,Transfer,1
TRX2021717150,13/04/2021,Medan,North Sumatra,Medan,Distributor,,OUT6132,Online Store,SP466,Nuts,Salted Cashew Mix,SKU31768,48727,6,292362,0.022,6431.96,285930.04,Retail Discount,No,Transfer,12
TRX2021368213,2021-08-05,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT8896,Minimarket,SP913,Candy,Fruit Jelly Candy,SKU16560,25352,181,4588712,0.0858,393711.49,4195000.51,Bundle Promo,No,Cash,4
TRX2021516942,2021-10-11,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT8697,Minimarket,SP647,Beverages,Choco Malt Drink,SKU68099,26042,139,3619838,0.0285,103165.38,3516672.62,None,No,Transfer,1
TRX2021843560,06/03/2021,Medan,North Sumatra,Medan,Modern Trade,PT Global Snack Dist,OUT1583,Supermarket,SP889,Beverages,Choco Malt Drink,SKU75764,7448,52,387296,0.1629,63090.52,324205.48,None,No,Cash,13
TRX2021724564,24/11/2021,Surabaya,East Java,Surabaya,Modern Trade,PT Maju Jaya Distribusi,OUT2221,Traditional Store,SP375,Snacks,Savory Chips,SKU36228,9309,146,1359114,0.1088,147871.6,1211242.4,Seasonal Promo,No,Cash,11
TRX2021313112,14/03/2021,Palembang,South Sumatra,Palembang,Modern Trade,PT Sinar Distribusi,OUT3763,Minimarket,SP162,Nuts,Salted Cashew Mix,SKU46148,21280,25,532000,0.0188,10001.6,521998.4,Retail Discount,No,Cash,2
TRX2021355060,2021-05-09,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Global Snack Dist,OUT9666,Supermarket,SP768,Beverages,Choco Malt Drink,SKU25964,22644,172,3894768,0.2012,783627.32,3111140.68,None,No,Credit Term,1
TRX2021923968,2021-12-27,Semarang,Central Java,Semarang,E-commerce,,OUT4848,Online Store,SP802,Nuts,Salted Cashew Mix,SKU61058,13864,95,1317080,0.0805,106024.94,1211055.06,Seasonal Promo,No,Transfer,5
TRX2021129753,2021-01-06,Medan,North Sumatra,Medan,General Trade,PT Sinar Distribusi,OUT5304,Minimarket,SP743,Snacks,Spicy Curl,SKU84740,41068,123,5051364,0.1571,793569.28,4257794.72,Seasonal Promo,No,Cash,7
TRX2021951293,19/06/2021,Surabaya,East Java,Surabaya,Distributor,PT Global Snack Dist,OUT8689,Minimarket,SP948,Candy,Fruit Jelly Candy,SKU68878,48012,178,8546136,0.0098,83752.13,8462383.87,Seasonal Promo,No,Cash,1
TRX2021656002,2021-02-21,Bandung,West Java,Bandung,Modern Trade,,OUT5998,Traditional Store,SP344,Snacks, Spicy Curl ,SKU40198,35541,10,355410,0.177,62907.57,292502.43,Bundle Promo,No,Cash,1
TRX2021799783,01/01/2021,Surabaya,East Java,Surabaya,E-commerce,PT Global Snack Dist,OUT4036,Minimarket,SP577,Nuts,Spicy Peanut Mix,SKU75436,5672,9,51048,0.0371,1893.88,49154.12,Seasonal Promo,No,Cash,13
TRX2021142734,2021-03-04,Surabaya,East Java,Surabaya,General Trade,,OUT1867,Traditional Store,SP952,Candy,Caramel Drop Candy,SKU75683,11074,1,11074,0.24,2657.76,8416.24,Seasonal Promo,No,Transfer,8
TRX2021467580,07/12/2021,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT2358,Online Store,SP650,Beverages, Energy Cocoa Drink ,SKU86888,20331,142,2887002,0.2134,616086.23,2270915.77,None,No,Cash,2
TRX2021770864,03/04/2021,Makassar,South Sulawesi,Makassar,General Trade,PT Maju Jaya Distribusi,OUT5905,Online Store,SP567,Nuts,Honey Roasted Peanut,SKU41412,30845,197,6076465,0.1023,621622.37,5454842.63,Retail Discount,No,Transfer,6
TRX2021683518,2021-05-30,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT9986,Online Store,SP462,Snacks,Spicy Curl,SKU43607,33787,86,2905682,0.0141,40970.12,2864711.88,,No,Transfer,5
TRX2021556693,11/12/2021,Bandung,West Java,Bandung,E-commerce,PT Global Snack Dist,OUT4940,Minimarket,SP881,Beverages,Energy Cocoa Drink,SKU50983,17355,76,1318980,0.0695,91669.11,1227310.89,Retail Discount,No,Cash,9
TRX2021676724,2021-12-16,Makassar,South Sulawesi,Makassar,Distributor,,OUT6154,Traditional Store,SP341,Snacks, Savory Chips ,SKU93329,25609,118,3021862,0.23,695028.26,2326833.74,Retail Discount,No,Transfer,12
TRX2021259395,2021-09-19,Makassar,South Sulawesi,Makassar,Distributor,PT Nusantara Supply,OUT2337,Minimarket,SP646,Nuts,Salted Cashew Mix,SKU15384,18171,189,3434319,0.2324,798135.74,2636183.26,None,No,Cash,4
TRX2021198865,03/11/2021,Jakarta,DKI Jakarta,Jakarta,E-commerce,,OUT4663,Online Store,SP539,Biscuits,Golden Cream Biscuit,SKU89162,26242,177,4644834,0.0303,140738.47,4504095.53,Seasonal Promo,No,Cash,4
TRX2021584736,12/04/2021,Bandung,West Java,Bandung,Distributor,PT Maju Jaya Distribusi,OUT4525,Online Store,SP690,Beverages,Energy Cocoa Drink,SKU42164,15548,169,2627612,0.1373,360771.13,2266840.87,Seasonal Promo,No,Transfer,7
TRX2021769006,24/03/2021,Surabaya,East Java,Surabaya,General Trade,PT Maju Jaya Distribusi,OUT5849,Traditional Store,SP979,Candy,Caramel Drop Candy,SKU56408,37444,89,3332516,0.0331,110306.28,3222209.72,Seasonal Promo,No,Credit Term,5
TRX2021788863,14/05/2021,Bandung,West Java,Bandung,E-commerce,PT Sinar Distribusi,OUT5251,Online Store,SP610,Candy,Mint Pop Candy,SKU56635,29452,81,2385612,0.2381,568014.22,1817597.78,Retail Discount,No,Credit Term,9
TRX2021823867,2021-12-15,Semarang,Central Java,Semarang,E-commerce,PT Nusantara Supply,OUT1997,Traditional Store,SP872,Snacks,Savory Chips,SKU52543,10711,187,2002957,0.0487,97544.01,1905412.99,Seasonal Promo,No,Cash,11
TRX2021994390,2021-05-20,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT3643,Supermarket,SP816,Nuts,Salted Cashew Mix,SKU78963,46057,34,1565938,0.2455,384437.78,1181500.22,Seasonal Promo,No,Credit Term,12
TRX2021905901,11/08/2021,Semarang,Central Java,Semarang,E-commerce,PT Global Snack Dist,OUT6682,Traditional Store,SP915,Nuts,Spicy Peanut Mix,SKU59740,18503,196,3626588,0.1583,574088.88,3052499.12,Seasonal Promo,No,Transfer,13
TRX2021841264,25/08/2021,Semarang,Central Java,Semarang,Modern Trade,PT Sinar Distribusi,OUT6372,Supermarket,SP880,Beverages,Nutri Grain Drink,SKU96281,45070,74,3335180,0.1289,429904.7,2905275.3,None,No,Credit Term,10
TRX2021454070,2021-10-25,Surabaya,East Java,Surabaya,Distributor,PT Nusantara Supply,OUT8393,Supermarket,SP469,Candy,Fruit Jelly Candy,SKU90689,15757,124,1953868,0.2162,422426.26,1531441.74,Retail Discount,No,Cash,10
TRX2021973668,2021-06-29,Surabaya,East Java,Surabaya,E-commerce,PT Nusantara Supply,OUT3001,Minimarket,SP258,Nuts,Salted Cashew Mix,SKU79238,8240,104,856960,0.0247,21166.91,835793.09,None,No,Credit Term,13
TRX2021325864,2021-09-05,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT9138,Online Store,SP234,Candy,Mint Pop Candy,SKU36198,14337,32,458784,0.0441,20232.37,438551.63,,No,Cash,2
TRX2021494660,2021-10-03,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT8083,Minimarket,SP860,Biscuits,Choco Delight Biscuit,SKU21237,8116,47,381452,0.0237,9040.41,372411.59,Seasonal Promo,No,Cash,2
TRX2021380473,28/03/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,,OUT9594,Traditional Store,SP224,Biscuits, Choco Delight Biscuit ,SKU80479,23406,101,2364006,0.2272,537102.16,1826903.84,,No,Transfer,7
TRX2021117382,2021-11-20,Palembang,South Sumatra,Palembang,General Trade,PT Maju Jaya Distribusi,OUT1317,Supermarket,SP159,Snacks,Savory Chips,SKU54561,45493,139,6323527,0.224,1416470.05,4907056.95,Retail Discount,No,Cash,5
TRX2021185631,16/11/2021,Bandung,West Java,Bandung,General Trade,,OUT4164,Traditional Store,SP226,Biscuits,Golden Cream Biscuit,SKU21744,6701,109,730409,0.1673,122197.43,608211.57,Retail Discount,No,Transfer,8
TRX2021794678,29/03/2021,Palembang,South Sumatra,Palembang,General Trade,,OUT7939,Traditional Store,SP658,Biscuits,Butter Crunch Biscuit,SKU51490,25743,46,1184178,0.1728,204625.96,979552.04,Bundle Promo,No,Transfer,11
TRX2021339077,28/08/2021,Bandung,West Java,Bandung,Distributor,,OUT7521,Supermarket,SP497,Snacks,Spicy Curl,SKU96044,35165,113,3973645,0.2476,983874.5,2989770.5,Bundle Promo,No,Transfer,3
TRX2021442277,25/04/2021,Surabaya,East Java,Surabaya,Distributor,PT Nusantara Supply,OUT1105,Supermarket,SP650,Nuts,Salted Cashew Mix,SKU44109,47722,17,811274,0.131,106276.89,704997.11,Retail Discount,No,Cash,6
TRX2021681652,06/07/2021,Bandung,West Java,Bandung,General Trade,PT Sinar Distribusi,OUT8766,Online Store,SP806,Nuts,Honey Roasted Peanut,SKU86216,23663,189,4472307,0.0053,23703.23,4448603.77,Bundle Promo,No,Credit Term,4
TRX2021233341,04/09/2021,Medan,North Sumatra,Medan,E-commerce,PT Nusantara Supply,OUT9293,Online Store,SP791,Snacks,Crunchy Bite,SKU21035,6911,137,946807,0.2259,213883.7,732923.3,Retail Discount,No,Cash,1
TRX2021453717,2021-05-13,Surabaya,East Java,Surabaya,E-commerce,PT Sinar Distribusi,OUT2776,Minimarket,SP925,Snacks,Spicy Curl,SKU42540,44295,167,7397265,0.2093,1548247.56,5849017.44,Seasonal Promo,No,Cash,11
TRX2021767123,2021-10-23,Makassar,South Sulawesi,Makassar,General Trade,PT Nusantara Supply,OUT9273,Minimarket,SP527,Nuts,Salted Cashew Mix,SKU38519,22138,36,796968,0.1288,102649.48,694318.52,None,No,Credit Term,2
TRX2021195535,20/11/2021,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT7919,Supermarket,SP602,Snacks,Crunchy Bite,SKU31700,39826,63,2509038,0.1361,341480.07,2167557.93,Bundle Promo,No,Cash,6
TRX2021940815,24/05/2021,Surabaya,East Java,Surabaya,Distributor,PT Nusantara Supply,OUT7990,Minimarket,SP566,Biscuits,Golden Cream Biscuit,SKU84773,26375,159,4193625,0.1742,730529.47,3463095.52,Seasonal Promo,No,Cash,8
TRX2021279069,2021-03-22,Surabaya,East Java,Surabaya,E-commerce,PT Nusantara Supply,OUT8953,Supermarket,SP646,Nuts,Salted Cashew Mix,SKU56005,28577,83,2371891,0.005,11859.45,2360031.54,Bundle Promo,No,Transfer,11
TRX2021155134,27/01/2021,Medan,North Sumatra,Medan,Modern Trade,PT Maju Jaya Distribusi,OUT5206,Supermarket,SP511,Biscuits,Golden Cream Biscuit,SKU57634,18294,138,2524572,0.0623,157280.84,2367291.16,Bundle Promo,No,Transfer,8
TRX2021693159,2021-04-15,Medan,North Sumatra,Medan,General Trade,PT Global Snack Dist,OUT5655,Supermarket,SP746,Nuts,Honey Roasted Peanut,SKU87617,12783,85,1086555,0.1568,170371.82,916183.18,Seasonal Promo,Yes,Cash,3
TRX2021528720,2021-07-16,Bandung,West Java,Bandung,General Trade,PT Global Snack Dist,OUT6522,Minimarket,SP905,Beverages,Nutri Grain Drink,SKU36787,31980,84,2686320,0.2477,665401.46,2020918.54,Retail Discount,No,Cash,6
TRX2021680656,26/01/2021,Surabaya,East Java,Surabaya,General Trade,PT Global Snack Dist,OUT1505,Online Store,SP510,Beverages,Nutri Grain Drink,SKU45570,16370,55,900350,0.1649,148467.71,751882.29,Seasonal Promo,No,Credit Term,1
TRX2021174194,2021-02-12,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,,OUT5045,Traditional Store,SP982,Biscuits,Golden Cream Biscuit,SKU59068,28943,89,2575927,0.0678,174647.85,2401279.15,Retail Discount,No,Cash,14
TRX2021315146,03/06/2021,Surabaya,East Java,Surabaya,Distributor,PT Maju Jaya Distribusi,OUT8050,Traditional Store,SP612,Biscuits,Butter Crunch Biscuit,SKU59493,14265,45,641925,0.1483,95197.48,546727.52,,No,Credit Term,3
TRX2021281254,07/04/2021,Palembang,South Sumatra,Palembang,Modern Trade,PT Global Snack Dist,OUT5672,Online Store,SP705,Snacks,Crunchy Bite,SKU99063,32051,78,2499978,0.2458,614494.59,1885483.41,None,No,Transfer,1
TRX2021897340,07/10/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,General Trade,PT Maju Jaya Distribusi,OUT5585,Supermarket,SP408,Beverages,Choco Malt Drink,SKU21308,3307,156,515892,0.1721,88785.01,427106.99,Seasonal Promo,No,Credit Term,6
TRX2021140808,2021-01-16,Bandung,West Java,Bandung,E-commerce,PT Maju Jaya Distribusi,OUT9245,Minimarket,SP408,Snacks,Savory Chips,SKU15479,25164,136,3422304,0.2191,749826.81,2672477.19,None,No,Cash,11
TRX2021878092,2021-08-29,Surabaya,East Java,Surabaya,Modern Trade,PT Nusantara Supply,OUT1917,Minimarket,SP582,Biscuits,Golden Cream Biscuit,SKU46080,10323,84,867132,0.0991,85932.78,781199.22,None,No,Credit Term,5
TRX2021622785,21/04/2021,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT2899,Supermarket,SP879,Nuts,Spicy Peanut Mix,SKU87644,23684,142,3363128,0.0188,63226.81,3299901.19,None,No,Cash,5
TRX2021412144,2021-07-27,Palembang,South Sumatra,Palembang,E-commerce,PT Maju Jaya Distribusi,OUT3569,Supermarket,SP156,Beverages,Nutri Grain Drink,SKU33804,34743,100,3474300,0.1511,524966.73,2949333.27,None,No,Cash,12
TRX2021540853,30/06/2021,Makassar,South Sulawesi,Makassar,E-commerce,,OUT1301,Traditional Store,SP870,Nuts,Honey Roasted Peanut,SKU95702,20769,54,1121526,0.1555,174397.29,947128.71,Retail Discount,No,Transfer,11
TRX2021954855,05/06/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,E-commerce,,OUT1560,Minimarket,SP367,Nuts,Spicy Peanut Mix,SKU20132,47386,8,379088,0.015,5686.32,373401.68,Seasonal Promo,No,Credit Term,10
TRX2021149616,2021-06-03,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT5410,Minimarket,SP249,Nuts,Spicy Peanut Mix,SKU13057,15602,105,1638210,0.0898,147111.26,1491098.74,Seasonal Promo,No,Transfer,10
TRX2021995943,2021-09-13,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,PT Sinar Distribusi,OUT4720,Supermarket,SP154,Biscuits,Golden Cream Biscuit,SKU55652,17873,1,17873,0.1247,2228.76,15644.24,Retail Discount,No,Credit Term,6
TRX2021399016,07/10/2021,Palembang,South Sumatra,Palembang,General Trade,PT Global Snack Dist,OUT8311,Traditional Store,SP207,Nuts,Honey Roasted Peanut,SKU34032,15575,63,981225,0.1164,114214.59,867010.41,Seasonal Promo,No,Cash,11
TRX2021300912,05/07/2021,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT2972,Online Store,SP681,Snacks,Spicy Curl,SKU93374,8895,11,97845,0.0421,4119.27,93725.73,,No,Cash,3
TRX2021227889,2021-10-21,Jakarta,DKI Jakarta,Jakarta,Modern Trade,PT Global Snack Dist,OUT9160,Supermarket,SP548,Beverages,Choco Malt Drink,SKU20578,15075,42,633150,0.1772,112194.18,520955.82,,No,Transfer,11
TRX2021801491,16/04/2021,Surabaya,East Java,Surabaya,General Trade,PT Maju Jaya Distribusi,OUT1428,Supermarket,SP151,Biscuits,Choco Delight Biscuit,SKU66009,13880,175,2429000,0.1613,391797.7,2037202.3,Bundle Promo,No,Credit Term,10
TRX2021502569,24/07/2021,Makassar,South Sulawesi,Makassar,E-commerce,PT Global Snack Dist,OUT6925,Online Store,SP947,Snacks,Spicy Curl,SKU90493,31303,47,1471241,0.0873,128439.34,1342801.66,None,No,Transfer,13
TRX2021218384,2021-01-14,Palembang,South Sumatra,Palembang,General Trade,PT Sinar Distribusi,OUT5996,Online Store,SP808,Nuts,Honey Roasted Peanut,SKU93945,19685,149,2933065,0.0059,17305.08,2915759.92,Seasonal Promo,No,Transfer,1
TRX2021152309,2021-08-15,Yogyakarta,DI Yogyakarta,Yogyakarta,Distributor,PT Global Snack Dist,OUT1484,Traditional Store,SP264,Candy,Mint Pop Candy,SKU12683,21104,94,1983776,0.1432,284076.72,1699699.28,,Yes,Cash,3
TRX2021263004,2021-03-06,Medan,North Sumatra,Medan,Modern Trade,PT Maju Jaya Distribusi,OUT8137,Supermarket,SP885,Biscuits,Golden Cream Biscuit,SKU18108,44972,140,6296080,0.1843,1160367.54,5135712.46,Bundle Promo,No,Cash,5
TRX2021961052,09/11/2021,Palembang,South Sumatra,Palembang,E-commerce,PT Maju Jaya Distribusi,OUT8552,Traditional Store,SP102,Snacks,Savory Chips,SKU23501,48785,36,1756260,0.1012,177733.51,1578526.49,Seasonal Promo,No,Transfer,11
TRX2021316483,2021-09-23,Medan,North Sumatra,Medan,General Trade,PT Global Snack Dist,OUT9909,Minimarket,SP144,Beverages,Nutri Grain Drink,SKU11010,4486,171,767106,0.1914,146824.09,620281.91,,No,Transfer,1
TRX2021241494,2021-07-16,Yogyakarta,DI Yogyakarta,Yogyakarta,Modern Trade,,OUT6249,Online Store,SP701,Nuts,Salted Cashew Mix,SKU65170,22901,24,549624,0.2091,114926.38,434697.62,Seasonal Promo,No,Credit Term,8
TRX2021357414,27/06/2021,Medan,North Sumatra,Medan,Modern Trade,PT Sinar Distribusi,OUT4840,Supermarket,SP338,Snacks,Crunchy Bite,SKU47775,30891,192,5931072,0.0648,384333.47,5546738.53,Seasonal Promo,No,Cash,13
TRX2021398188,2021-03-26,Jakarta,DKI Jakarta,Jakarta,E-commerce,PT Sinar Distribusi,OUT6780,Supermarket,SP567,Nuts,Spicy Peanut Mix,SKU32046,32215,77,2480555,0.1511,374811.86,2105743.14,Bundle Promo,No,Credit Term,14
TRX2021615719,2021-03-23,Semarang,Central Java,Semarang,General Trade,PT Global Snack Dist,OUT4037,Supermarket,SP166,Nuts,Salted Cashew Mix,SKU88339,3272,122,399184,0.0317,12654.13,386529.87,None,No,Credit Term,5
TRX2021821501,2021-02-15,Jakarta,DKI Jakarta,Jakarta,General Trade,PT Maju Jaya Distribusi,OUT5780,Online Store,SP578,Nuts,Spicy Peanut Mix,SKU52877,10286,100,1028600,0.0138,14194.68,1014405.32,None,No,Credit Term,14
TRX2021237381,2021-07-14,Bandung,West Java,Bandung,General Trade,PT Nusantara Supply,OUT9437,Traditional Store,SP875,Biscuits,Butter Crunch Biscuit,SKU35455,14506,93,1349058,0.1926,259828.57,1089229.43,Bundle Promo,No,Credit Term,6
TRX2021488144,14/03/2021,Surabaya,East Java,Surabaya,Distributor,PT Maju Jaya Distribusi,OUT6250,Supermarket,SP550,Snacks,Crunchy Bite,SKU36334,36275,104,3772600,0.0642,242200.92,3530399.08,Seasonal Promo,No,Credit Term,2
TRX2021568948,2021-10-08,Bandung,West Java,Bandung,Modern Trade,PT Nusantara Supply,OUT6708,Minimarket,SP910,Candy,Caramel Drop Candy,SKU34618,22316,124,2767184,0.1202,332615.52,2434568.48,Retail Discount,No,Cash,10
TRX2021693490,2021-05-07,Semarang,Central Java,Semarang,Modern Trade,PT Global Snack Dist,OUT8130,Traditional Store,SP264,Snacks, Crunchy Bite ,SKU22141,8490,176,1494240,0.1504,224733.7,1269506.3,Retail Discount,No,Transfer,13
TRX2021315768,2021-02-12,Palembang,South Sumatra,Palembang,Distributor,PT Sinar Distribusi,OUT8380,Online Store,SP478,Beverages,Nutri Grain Drink,SKU61248,48008,6,288048,0.2457,70773.39,217274.61,None,No,Credit Term,5
TRX2021396413,2021-03-05,Medan,North Sumatra,Medan,General Trade,PT Nusantara Supply,OUT4146,Supermarket,SP596,Biscuits,Golden Cream Biscuit,SKU55477,17222,54,929988,0.1856,172605.77,757382.23,None,No,Credit Term,1
TRX2021624395,2021-02-19,Semarang,Central Java,Semarang,E-commerce,PT Sinar Distribusi,OUT4823,Traditional Store,SP457,Nuts,Spicy Peanut Mix,SKU56153,44720,167,7468240,0.0339,253173.34,7215066.66,Seasonal Promo,No,Credit Term,7
TRX2021335851,11/01/2021,Surabaya,East Java,Surabaya,Distributor,PT Global Snack Dist,OUT5300,Supermarket,SP198,Biscuits,Choco Delight Biscuit,SKU71623,27137,34,922658,0.2495,230203.17,692454.83,Bundle Promo,No,Transfer,1
